Date,Salesperson,Product,Category,Quantity,Unit_Price,Total_Sale,Commission,Cost_of_Goods,Gross_Profit,Customer_ID,Lead_Source,Deal_Size,Profit_Margin,Month,Quarter,Year,Weekday
2023-10-18,David Wilson,Widget B,Hardware,5,197.8473431467845,989.2367157339226,88.19599526055694,593.5420294403535,395.694686293569,CUST_3534,Cold Call,Small,40.0,10,4,2023,Wednesday
2023-10-18,Carol Brown,Widget A,Hardware,3,275.6794374868304,827.0383124604912,116.2083636301807,496.22298747629475,330.8153249841964,CUST_2871,Social Media,Small,40.0,10,4,2023,Wednesday
2023-10-18,Bob Smith,Gadget Y,Software,3,543.9214444827397,1631.764333448219,118.67713499118537,979.0586000689314,652.7057333792877,CUST_5918,Social Media,Small,40.00000000000001,10,4,2023,Wednesday
2023-10-18,Alice Johnson,Gadget Y,Software,2,608.4026313694053,1216.8052627388106,122.70856687877613,730.0831576432863,486.7221050955243,CUST_4464,Social Media,Small,40.0,10,4,2023,Wednesday
2023-10-18,David Wilson,Widget A,Hardware,3,280.1489959287536,840.4469877862608,117.23147083553357,504.26819267175654,336.1787951145043,CUST_8668,Social Media,Small,40.0,10,4,2023,Wednesday
2023-10-18,Alice Johnson,Widget B,Hardware,4,197.97733417172896,791.9093366869158,117.15775536932507,475.1456020121495,316.76373467476634,CUST_8246,Social Media,Medium,40.0,10,4,2023,Wednesday
2023-10-18,Alice Johnson,Widget A,Services,1,270.5926378391386,270.5926378391386,39.798126739204854,162.35558270348315,108.23705513565545,CUST_8313,Trade Show,Small,40.0,10,4,2023,Wednesday
2023-10-18,Bob Smith,Widget A,Electronics,3,218.48584973375253,655.4575492012576,80.56457699969165,393.2745295207545,262.1830196805031,CUST_1045,Social Media,Medium,40.00000000000001,10,4,2023,Wednesday
2023-10-19,Bob Smith,Widget C,Software,1,372.33919136326705,372.33919136326705,40.68691111218015,223.40351481796023,148.93567654530682,CUST_1252,Social Media,Small,40.0,10,4,2023,Thursday
2023-10-19,Carol Brown,Gadget Y,Hardware,2,532.553034592772,1065.106069185544,147.14428607302548,639.0636415113263,426.0424276742176,CUST_6874,Referral,Small,40.0,10,4,2023,Thursday
2023-10-19,Bob Smith,Gadget Y,Software,1,637.7218980283645,637.7218980283645,93.65122971161911,382.63313881701873,255.0887592113458,CUST_4623,Cold Call,Large,40.0,10,4,2023,Thursday
2023-10-19,Alice Johnson,Gadget X,Services,1,417.5184845998583,417.5184845998583,37.826860079309476,250.51109075991496,167.00739383994335,CUST_3086,Website,Medium,40.00000000000001,10,4,2023,Thursday
2023-10-19,Carol Brown,Widget B,Electronics,1,184.86595715531152,184.86595715531152,19.696234095751098,110.91957429318691,73.94638286212461,CUST_7316,Cold Call,Small,40.0,10,4,2023,Thursday
2023-10-19,Bob Smith,Gadget Y,Electronics,1,720.5165440961891,720.5165440961891,83.62041578063425,432.30992645771346,288.2066176384757,CUST_6244,Referral,Medium,40.0,10,4,2023,Thursday
2023-10-20,Bob Smith,Widget C,Software,1,337.52983376864745,337.52983376864745,46.27258990794084,202.51790026118846,135.011933507459,CUST_8800,Social Media,Medium,40.0,10,4,2023,Friday
2023-10-20,Alice Johnson,Widget A,Services,2,215.32889653660698,430.65779307321395,62.09329031283021,258.3946758439284,172.26311722928557,CUST_6192,Referral,Small,40.0,10,4,2023,Friday
2023-10-20,Eva Garcia,Widget A,Software,5,237.01625770695566,1185.0812885347782,168.69998125913858,711.048773120867,474.03251541391114,CUST_5976,Referral,Small,39.99999999999999,10,4,2023,Friday
2023-10-20,Carol Brown,Widget A,Hardware,3,201.19415397991952,603.5824619397586,63.91161422444773,362.1494771638551,241.43298477590344,CUST_1216,Referral,Small,40.0,10,4,2023,Friday
2023-10-20,Alice Johnson,Widget C,Software,1,276.81923341982673,276.81923341982673,18.618727311427254,166.09154005189603,110.7276933679307,CUST_3164,Trade Show,Small,40.0,10,4,2023,Friday
2023-10-20,Alice Johnson,Widget A,Services,3,233.5835953648969,700.7507860946907,57.96721313745554,420.45047165681433,280.3003144378764,CUST_8180,Website,Medium,40.00000000000002,10,4,2023,Friday
2023-10-20,Alice Johnson,Widget A,Electronics,2,256.1935760731452,512.3871521462904,40.86774523992714,307.43229128777426,204.95486085851616,CUST_5659,Trade Show,Small,40.0,10,4,2023,Friday
2023-10-20,Alice Johnson,Widget A,Software,1,321.46586380020096,321.46586380020096,28.83305780486892,192.87951828012058,128.58634552008039,CUST_2205,Trade Show,Small,40.0,10,4,2023,Friday
2023-10-21,Eva Garcia,Widget C,Software,1,297.33775860426505,297.33775860426505,36.37493748160611,178.40265516255903,118.93510344170602,CUST_8271,Referral,Small,40.0,10,4,2023,Saturday
2023-10-21,Bob Smith,Widget B,Services,2,193.18655618294406,386.3731123658881,47.46976316895517,231.82386741953286,154.54924494635526,CUST_9779,Referral,Medium,40.0,10,4,2023,Saturday
2023-10-22,Alice Johnson,Widget B,Electronics,2,173.25879300405091,346.51758600810183,21.489053394784342,207.9105516048611,138.60703440324073,CUST_2348,Website,Medium,40.0,10,4,2023,Sunday
2023-10-22,Alice Johnson,Gadget Y,Services,4,583.5575850301865,2334.230340120746,248.49701028132773,1400.5382040724476,933.6921360482984,CUST_3446,Website,Small,40.0,10,4,2023,Sunday
2023-10-23,David Wilson,Gadget X,Electronics,1,390.1139828846185,390.1139828846185,50.94779092960474,234.0683897307711,156.04559315384742,CUST_8948,Trade Show,Large,40.0,10,4,2023,Monday
2023-10-23,David Wilson,Gadget Y,Hardware,1,557.2230419724674,557.2230419724674,48.30465765504863,334.3338251834804,222.88921678898697,CUST_8273,Social Media,Small,40.0,10,4,2023,Monday
2023-10-23,Alice Johnson,Gadget Y,Hardware,2,587.1118840315855,1174.223768063171,87.48818649401844,704.5342608379026,469.68950722526847,CUST_8020,Trade Show,Small,40.0,10,4,2023,Monday
2023-10-23,Eva Garcia,Widget A,Software,5,259.6300343585914,1298.1501717929568,106.62386485705628,778.890103075774,519.2600687171828,CUST_5155,Referral,Medium,40.0,10,4,2023,Monday
2023-10-23,Eva Garcia,Widget B,Electronics,3,191.26592427918473,573.7977728375542,65.46780019746049,344.2786637025325,229.51910913502172,CUST_5320,Website,Medium,40.0,10,4,2023,Monday
2023-10-23,Eva Garcia,Widget B,Software,1,194.39642721296812,194.39642721296812,26.014692438098933,116.63785632778087,77.75857088518725,CUST_6292,Website,Medium,40.0,10,4,2023,Monday
2023-10-24,Carol Brown,Gadget Y,Electronics,1,591.040323865964,591.040323865964,62.209199920900524,354.62419431957835,236.4161295463856,CUST_5503,Social Media,Small,40.0,10,4,2023,Tuesday
2023-10-24,David Wilson,Widget A,Hardware,1,261.5720910492003,261.5720910492003,36.25994403215194,156.94325462952017,104.62883641968014,CUST_7988,Cold Call,Small,40.00000000000001,10,4,2023,Tuesday
2023-10-24,David Wilson,Gadget X,Hardware,1,424.8661624784489,424.8661624784489,61.674396806861836,254.91969748706936,169.94646499137957,CUST_5724,Referral,Medium,40.0,10,4,2023,Tuesday
2023-10-24,Eva Garcia,Gadget Y,Software,1,558.2904006767882,558.2904006767882,49.43759974513191,334.9742404060729,223.31616027071527,CUST_5267,Trade Show,Small,40.0,10,4,2023,Tuesday
2023-10-24,Bob Smith,Widget C,Software,1,324.45179951792517,324.45179951792517,29.969100257714274,194.6710797107551,129.78071980717007,CUST_8179,Website,Small,40.0,10,4,2023,Tuesday
2023-10-24,Carol Brown,Widget C,Electronics,1,298.1272707277696,298.1272707277696,31.3390565687367,178.87636243666176,119.25090829110783,CUST_8632,Trade Show,Small,40.0,10,4,2023,Tuesday
2023-10-24,Bob Smith,Widget A,Hardware,2,238.9628775573398,477.9257551146796,68.94708799116428,286.75545306880775,191.17030204587184,CUST_6150,Social Media,Small,40.0,10,4,2023,Tuesday
2023-10-24,David Wilson,Widget C,Electronics,3,330.6244952200758,991.8734856602274,61.60640668675125,595.1240913961365,396.74939426409094,CUST_9780,Website,Large,40.0,10,4,2023,Tuesday
2023-10-25,Alice Johnson,Widget A,Hardware,2,208.1631260787513,416.3262521575026,56.2932568677133,249.79575129450154,166.53050086300107,CUST_9759,Referral,Medium,40.00000000000001,10,4,2023,Wednesday
2023-10-25,Eva Garcia,Gadget X,Services,1,499.58857729905816,499.58857729905816,62.829612022779685,299.7531463794349,199.83543091962326,CUST_2881,Website,Small,40.0,10,4,2023,Wednesday
2023-10-25,Eva Garcia,Gadget X,Electronics,3,349.50275758058956,1048.5082727417687,150.01075063978456,629.1049636450612,419.4033090967075,CUST_7582,Social Media,Small,40.0,10,4,2023,Wednesday
2023-10-25,David Wilson,Gadget X,Services,2,501.9120814413084,1003.8241628826167,50.65191796096225,602.29449772957,401.5296651530467,CUST_1586,Referral,Small,40.0,10,4,2023,Wednesday
2023-10-25,Bob Smith,Widget A,Hardware,1,245.7814165427072,245.7814165427072,35.53452206069766,147.4688499256243,98.3125666170829,CUST_9582,Social Media,Medium,40.0,10,4,2023,Wednesday
2023-10-25,Carol Brown,Gadget X,Hardware,1,444.62348207672636,444.62348207672636,36.3307593205909,266.7740892460358,177.84939283069053,CUST_4538,Trade Show,Small,40.0,10,4,2023,Wednesday
2023-10-25,David Wilson,Gadget Y,Hardware,4,692.3707153853229,2769.4828615412916,151.06384986332924,1661.689716924775,1107.7931446165167,CUST_9183,Referral,Small,40.0,10,4,2023,Wednesday
2023-10-25,Eva Garcia,Widget A,Software,3,263.86243690649366,791.5873107194809,115.41889623583845,474.9523864316886,316.63492428779233,CUST_5313,Social Media,Small,40.0,10,4,2023,Wednesday
2023-10-26,Alice Johnson,Widget C,Services,3,325.56152344789996,976.6845703436999,91.7926963796662,586.0107422062199,390.67382813748,CUST_7264,Trade Show,Small,40.0,10,4,2023,Thursday
2023-10-26,Eva Garcia,Widget C,Services,5,327.3040092305988,1636.520046152994,228.99535460817032,981.9120276917964,654.6080184611975,CUST_2099,Trade Show,Medium,40.0,10,4,2023,Thursday
2023-10-26,Bob Smith,Gadget X,Software,1,417.2840789254324,417.2840789254324,33.78917060500228,250.37044735525944,166.91363157017298,CUST_4263,Trade Show,Small,40.0,10,4,2023,Thursday
2023-10-26,Carol Brown,Gadget X,Software,1,444.1655535689424,444.1655535689424,34.44047842201987,266.4993321413654,177.666221427577,CUST_8658,Cold Call,Small,40.00000000000001,10,4,2023,Thursday
2023-10-26,Alice Johnson,Gadget Y,Hardware,1,654.3680054800238,654.3680054800238,63.01051178669966,392.6208032880143,261.7472021920095,CUST_1562,Social Media,Small,40.0,10,4,2023,Thursday
2023-10-26,David Wilson,Widget A,Services,3,186.17843537478723,558.5353061243617,48.107227663356035,335.121183674617,223.4141224497447,CUST_7548,Referral,Small,40.0,10,4,2023,Thursday
2023-10-26,Carol Brown,Widget B,Hardware,3,164.96032047843948,494.88096143531845,28.951604013938788,296.92857686119106,197.9523845741274,CUST_2830,Referral,Large,40.0,10,4,2023,Thursday
2023-10-26,Carol Brown,Widget B,Electronics,2,177.98925740763943,355.97851481527886,32.232180645946336,213.5871088891673,142.39140592611156,CUST_6865,Referral,Small,40.0,10,4,2023,Thursday
2023-10-26,David Wilson,Widget C,Software,1,340.4500541862018,340.4500541862018,22.558411369963498,204.27003251172107,136.1800216744807,CUST_2565,Website,Medium,40.0,10,4,2023,Thursday
2023-10-27,Bob Smith,Widget B,Hardware,5,197.00953301335016,985.0476650667508,145.8715194446221,591.0285990400505,394.01906602670033,CUST_5497,Referral,Medium,40.0,10,4,2023,Friday
2023-10-27,David Wilson,Widget A,Electronics,1,254.77055443839186,254.77055443839186,17.94261129797517,152.86233266303512,101.90822177535674,CUST_5252,Trade Show,Small,40.0,10,4,2023,Friday
2023-10-27,Eva Garcia,Gadget X,Services,4,432.92271835672847,1731.6908734269139,87.99952428618232,1039.0145240561483,692.6763493707656,CUST_1616,Social Media,Medium,40.0,10,4,2023,Friday
2023-10-27,Carol Brown,Widget A,Electronics,1,230.89420707239734,230.89420707239734,16.164640469011854,138.5365242434384,92.35768282895893,CUST_1761,Social Media,Medium,40.0,10,4,2023,Friday
2023-10-27,David Wilson,Widget C,Hardware,3,300.5198641242132,901.5595923726396,83.27329042308637,540.9357554235837,360.6238369490559,CUST_7647,Social Media,Medium,40.00000000000001,10,4,2023,Friday
2023-10-27,Bob Smith,Widget A,Software,1,214.47291557251083,214.47291557251083,26.5864522320217,128.6837493435065,85.78916622900434,CUST_3047,Cold Call,Small,40.0,10,4,2023,Friday
2023-10-27,Carol Brown,Gadget X,Hardware,2,534.8651076192888,1069.7302152385776,115.3332777787187,641.8381291431465,427.89208609543107,CUST_4847,Cold Call,Large,40.0,10,4,2023,Friday
2023-10-27,Carol Brown,Gadget Y,Services,1,645.8500678680289,645.8500678680289,72.59866844114408,387.5100407208173,258.3400271472116,CUST_9647,Trade Show,Small,40.0,10,4,2023,Friday
2023-10-27,Alice Johnson,Widget A,Services,2,291.1499639504671,582.2999279009342,58.39298039527087,349.37995674056054,232.91997116037368,CUST_4391,Trade Show,Small,40.0,10,4,2023,Friday
2023-10-27,David Wilson,Widget C,Services,3,351.41990668915724,1054.2597200674718,146.8052545852138,632.555832040483,421.7038880269888,CUST_1515,Referral,Small,40.00000000000001,10,4,2023,Friday
2023-10-28,Carol Brown,Gadget X,Services,2,415.40360104702086,830.8072020940417,78.6652375437657,498.484321256425,332.3228808376167,CUST_4135,Referral,Small,40.0,10,4,2023,Saturday
2023-10-28,David Wilson,Widget A,Electronics,3,207.2667070641953,621.8001211925858,44.66331353361298,373.0800727155515,248.7200484770343,CUST_3410,Trade Show,Medium,40.0,10,4,2023,Saturday
2023-10-29,Eva Garcia,Widget A,Electronics,3,210.67900517361477,632.0370155208443,39.804760712457686,379.22220931250655,252.81480620833776,CUST_5464,Cold Call,Medium,40.00000000000001,10,4,2023,Sunday
2023-10-30,Alice Johnson,Widget B,Hardware,2,224.92042610138722,449.84085220277444,65.07841209136073,269.90451132166464,179.9363408811098,CUST_6729,Trade Show,Small,40.00000000000001,10,4,2023,Monday
2023-10-30,Eva Garcia,Widget C,Electronics,4,327.89078903800134,1311.5631561520054,147.81693300343352,786.9378936912032,524.6252624608022,CUST_2624,Referral,Small,40.00000000000001,10,4,2023,Monday
2023-10-30,Eva Garcia,Widget A,Software,1,237.70654900330518,237.70654900330518,33.7605877979891,142.6239294019831,95.08261960132208,CUST_7230,Cold Call,Small,40.0,10,4,2023,Monday
2023-10-30,David Wilson,Widget A,Hardware,1,273.88863874794555,273.88863874794555,18.875113722104615,164.3331832487673,109.55545549917824,CUST_2896,Social Media,Small,40.00000000000001,10,4,2023,Monday
2023-10-30,Carol Brown,Gadget Y,Hardware,1,469.7027663879589,469.7027663879589,35.109596716953526,281.8216598327753,187.88110655518358,CUST_2106,Social Media,Small,40.0,10,4,2023,Monday
2023-10-30,Bob Smith,Gadget X,Electronics,1,487.7363418330487,487.7363418330487,57.73230433477102,292.6418050998292,195.0945367332195,CUST_3858,Trade Show,Medium,40.00000000000001,10,4,2023,Monday
2023-10-30,Alice Johnson,Widget C,Hardware,3,324.6308614179861,973.8925842539584,142.6082738550621,584.335550552375,389.55703370158335,CUST_7822,Trade Show,Small,40.0,10,4,2023,Monday
2023-10-30,Bob Smith,Widget C,Electronics,5,312.9461492613004,1564.730746306502,214.56022091300844,938.8384477839011,625.8922985226009,CUST_4951,Trade Show,Small,40.00000000000001,10,4,2023,Monday
2023-10-30,Alice Johnson,Gadget Y,Software,1,658.4951646028308,658.4951646028308,72.41030412237068,395.0970987616984,263.39806584113234,CUST_6167,Cold Call,Small,40.00000000000001,10,4,2023,Monday
2023-10-31,David Wilson,Gadget Y,Services,1,616.3343021451568,616.3343021451568,37.403397190389036,369.8005812870941,246.53372085806274,CUST_6341,Website,Small,40.0,10,4,2023,Tuesday
2023-10-31,Bob Smith,Gadget Y,Software,2,450.17645211442687,900.3529042288537,73.11660960762686,540.2117425373123,360.14116169154147,CUST_6424,Referral,Small,40.0,10,4,2023,Tuesday
2023-10-31,Bob Smith,Widget C,Hardware,1,376.05786366678694,376.05786366678694,19.93293589187006,225.63471820007217,150.42314546671477,CUST_5446,Social Media,Small,40.0,10,4,2023,Tuesday
2023-10-31,Bob Smith,Gadget X,Hardware,1,444.3832872182746,444.3832872182746,53.787619776757396,266.62997233096473,177.75331488730984,CUST_9398,Social Media,Medium,40.0,10,4,2023,Tuesday
2023-10-31,Carol Brown,Widget C,Services,1,311.9045138304844,311.9045138304844,32.586789630058945,187.14270829829064,124.76180553219376,CUST_7502,Trade Show,Small,40.0,10,4,2023,Tuesday
2023-10-31,Carol Brown,Widget C,Electronics,1,331.57531486853856,331.57531486853856,19.13355395638768,198.94518892112313,132.63012594741542,CUST_2927,Referral,Medium,40.0,10,4,2023,Tuesday
2023-10-31,David Wilson,Widget B,Electronics,3,221.3163140043624,663.9489420130872,81.67171121926481,398.3693652078523,265.57957680523486,CUST_9106,Cold Call,Small,40.0,10,4,2023,Tuesday
2023-10-31,Alice Johnson,Widget B,Electronics,5,180.39978530323378,901.9989265161689,62.97110267462169,541.1993559097014,360.79957060646757,CUST_3169,Trade Show,Medium,40.0,10,4,2023,Tuesday
2023-11-01,David Wilson,Gadget X,Services,1,554.8760855714229,554.8760855714229,30.540687386249868,332.9256513428537,221.95043422856918,CUST_9322,Social Media,Large,40.0,11,4,2023,Wednesday
2023-11-01,Alice Johnson,Widget C,Electronics,4,315.9529318024994,1263.8117272099976,73.729371519705,758.2870363259985,505.524690883999,CUST_1346,Referral,Small,40.0,11,4,2023,Wednesday
2023-11-01,Alice Johnson,Widget A,Services,2,240.46448312660996,480.9289662532199,45.13790220312924,288.55737975193193,192.371586501288,CUST_3844,Social Media,Medium,40.0,11,4,2023,Wednesday
2023-11-01,Bob Smith,Gadget Y,Services,3,518.9942230659229,1556.9826691977687,148.34516525600267,934.1896015186612,622.7930676791075,CUST_6492,Cold Call,Small,40.0,11,4,2023,Wednesday
2023-11-01,David Wilson,Widget C,Software,5,356.74510601983826,1783.7255300991912,255.61226427303956,1070.2353180595148,713.4902120396764,CUST_3443,Social Media,Small,40.0,11,4,2023,Wednesday
2023-11-02,Bob Smith,Widget A,Software,1,213.8332313047503,213.8332313047503,23.926198885749216,128.29993878285018,85.53329252190014,CUST_7467,Trade Show,Small,40.00000000000001,11,4,2023,Thursday
2023-11-02,Alice Johnson,Widget A,Services,1,241.92723577750985,241.92723577750985,25.882513877265914,145.1563414665059,96.77089431100396,CUST_9807,Trade Show,Medium,40.00000000000001,11,4,2023,Thursday
2023-11-02,David Wilson,Widget C,Hardware,1,302.22448101324846,302.22448101324846,21.778587526047513,181.33468860794906,120.8897924052994,CUST_7318,Trade Show,Small,40.00000000000001,11,4,2023,Thursday
2023-11-02,Bob Smith,Widget A,Electronics,1,237.28410576514443,237.28410576514443,27.304081584081544,142.37046345908666,94.91364230605777,CUST_7020,Social Media,Medium,40.0,11,4,2023,Thursday
2023-11-02,Carol Brown,Widget C,Electronics,3,289.234489549898,867.7034686496941,88.83487967030864,520.6220811898164,347.08138745987765,CUST_2719,Social Media,Small,40.0,11,4,2023,Thursday
2023-11-02,Carol Brown,Gadget Y,Software,1,556.8634337902964,556.8634337902964,45.11631680361254,334.1180602741778,222.7453735161186,CUST_2133,Cold Call,Small,40.00000000000001,11,4,2023,Thursday
2023-11-02,David Wilson,Widget C,Hardware,4,336.8625059703484,1347.4500238813937,117.71453862243948,808.4700143288362,538.9800095525575,CUST_2313,Cold Call,Medium,40.0,11,4,2023,Thursday
2023-11-02,Carol Brown,Widget A,Services,2,237.71600659638557,475.43201319277114,31.847007696209158,285.25920791566267,190.17280527710847,CUST_2788,Cold Call,Medium,40.0,11,4,2023,Thursday
2023-11-02,David Wilson,Gadget X,Services,1,536.0557147916401,536.0557147916401,67.46828592477705,321.633428874984,214.42228591665605,CUST_4375,Trade Show,Small,40.0,11,4,2023,Thursday
2023-11-03,Alice Johnson,Gadget Y,Electronics,2,671.4208627641775,1342.841725528355,198.7368394915299,805.705035317013,537.136690211342,CUST_8055,Referral,Medium,40.0,11,4,2023,Friday
2023-11-03,Carol Brown,Gadget Y,Software,4,555.3721346954649,2221.4885387818595,259.0347500284329,1332.8931232691157,888.5954155127438,CUST_4778,Trade Show,Small,40.0,11,4,2023,Friday
2023-11-03,Alice Johnson,Widget A,Software,2,310.46918399610433,620.9383679922087,79.3423944717209,372.5630207953252,248.37534719688347,CUST_8819,Trade Show,Small,40.0,11,4,2023,Friday
2023-11-03,Eva Garcia,Widget B,Services,2,167.24638976333247,334.49277952666495,17.478360452927735,200.69566771599895,133.797111810666,CUST_5823,Trade Show,Small,40.00000000000001,11,4,2023,Friday
2023-11-03,David Wilson,Widget B,Services,1,180.0986267110772,180.0986267110772,21.033873574964346,108.05917602664631,72.03945068443089,CUST_1568,Trade Show,Small,40.0,11,4,2023,Friday
2023-11-03,David Wilson,Gadget Y,Electronics,2,631.2858315866179,1262.5716631732357,104.9043818183774,757.5429979039415,505.02866526929427,CUST_2465,Cold Call,Large,40.0,11,4,2023,Friday
2023-11-03,Alice Johnson,Gadget Y,Services,2,604.6701670051377,1209.3403340102755,148.5844515355047,725.6042004061652,483.73613360411025,CUST_8260,Website,Large,40.00000000000001,11,4,2023,Friday
2023-11-03,David Wilson,Widget C,Hardware,1,286.27320541445846,286.27320541445846,30.425131220260962,171.76392324867507,114.50928216578339,CUST_1803,Referral,Small,40.0,11,4,2023,Friday
2023-11-04,David Wilson,Widget B,Hardware,1,172.59048229154553,172.59048229154553,19.82693405429653,103.55428937492731,69.03619291661822,CUST_7364,Referral,Medium,40.0,11,4,2023,Saturday
2023-11-04,Carol Brown,Gadget X,Software,1,386.96065377932445,386.96065377932445,36.22072626356376,232.17639226759465,154.7842615117298,CUST_8015,Social Media,Medium,40.0,11,4,2023,Saturday
2023-11-05,David Wilson,Widget C,Electronics,1,299.20501851818733,299.20501851818733,29.55894283189994,179.5230111109124,119.68200740727494,CUST_5486,Trade Show,Small,40.0,11,4,2023,Sunday
2023-11-05,Bob Smith,Gadget Y,Hardware,1,631.6160711736802,631.6160711736802,86.03552567390612,378.9696427042081,252.64642846947208,CUST_6911,Social Media,Medium,40.0,11,4,2023,Sunday
2023-11-06,Eva Garcia,Gadget Y,Services,1,441.20691585911504,441.20691585911504,63.275324754371724,264.72414951546904,176.482766343646,CUST_4634,Website,Small,40.0,11,4,2023,Monday
2023-11-06,Bob Smith,Widget C,Electronics,2,321.8893637660988,643.7787275321976,43.077880583774615,386.2672365193186,257.51149101287905,CUST_2721,Cold Call,Small,40.0,11,4,2023,Monday
2023-11-06,Carol Brown,Widget C,Electronics,1,268.7000074189285,268.7000074189285,26.229111956081812,161.2200044513571,107.48000296757141,CUST_3823,Referral,Medium,40.0,11,4,2023,Monday
2023-11-06,David Wilson,Gadget X,Software,1,432.8868401816318,432.8868401816318,39.04164132574151,259.73210410897906,173.15473607265272,CUST_1381,Trade Show,Medium,40.0,11,4,2023,Monday
2023-11-06,Bob Smith,Gadget Y,Hardware,2,617.2864905417234,1234.5729810834468,175.5975727499561,740.743788650068,493.8291924333788,CUST_6570,Referral,Small,40.00000000000001,11,4,2023,Monday
2023-11-06,Bob Smith,Gadget X,Electronics,3,393.8726301916774,1181.617890575032,110.31892834214727,708.9707343450193,472.6471562300128,CUST_8140,Referral,Large,40.0,11,4,2023,Monday
2023-11-06,Alice Johnson,Widget A,Electronics,2,259.8792946259194,519.7585892518388,71.74815239589499,311.85515355110323,207.90343570073554,CUST_3452,Social Media,Small,40.00000000000001,11,4,2023,Monday
2023-11-06,Bob Smith,Gadget Y,Electronics,2,650.2304392206288,1300.4608784412576,77.37446587750118,780.2765270647545,520.1843513765031,CUST_4754,Trade Show,Small,40.0,11,4,2023,Monday
2023-11-06,Bob Smith,Widget C,Electronics,1,312.19016577060285,312.19016577060285,46.24207236770996,187.3140994623617,124.87606630824115,CUST_7012,Trade Show,Small,40.0,11,4,2023,Monday
2023-11-07,Eva Garcia,Gadget X,Electronics,1,427.5381510444819,427.5381510444819,29.116407322762495,256.5228906266891,171.01526041779277,CUST_9921,Social Media,Small,40.00000000000001,11,4,2023,Tuesday
2023-11-07,Alice Johnson,Gadget X,Hardware,2,415.8352179907664,831.6704359815328,108.96206169559045,499.0022615889197,332.66817439261314,CUST_5408,Referral,Small,40.0,11,4,2023,Tuesday
2023-11-07,Alice Johnson,Widget C,Hardware,3,312.9359041525655,938.8077124576965,136.2315810875162,563.2846274746179,375.52308498307866,CUST_5874,Social Media,Medium,40.0,11,4,2023,Tuesday
2023-11-07,David Wilson,Gadget Y,Software,1,504.25868881094374,504.25868881094374,47.47985855905965,302.55521328656624,201.7034755243775,CUST_4723,Referral,Medium,40.0,11,4,2023,Tuesday
2023-11-07,Eva Garcia,Gadget Y,Services,2,639.3639838865683,1278.7279677731367,104.61920786610995,767.236780663882,511.4911871092547,CUST_4600,Referral,Small,40.0,11,4,2023,Tuesday
2023-11-07,Eva Garcia,Widget B,Services,1,203.00428944837674,203.00428944837674,29.01782669376301,121.80257366902603,81.2017157793507,CUST_4890,Referral,Small,40.00000000000001,11,4,2023,Tuesday
2023-11-07,Carol Brown,Widget B,Software,5,162.15367904869004,810.7683952434502,52.70495552642673,486.4610371460701,324.3073580973801,CUST_6422,Trade Show,Small,40.0,11,4,2023,Tuesday
2023-11-08,Bob Smith,Gadget Y,Software,2,550.8103354569052,1101.6206709138105,62.66841123849723,660.9724025482863,440.64826836552425,CUST_4302,Cold Call,Small,40.0,11,4,2023,Wednesday
2023-11-08,Alice Johnson,Widget A,Software,2,203.68163470795054,407.3632694159011,39.53603895348053,244.41796164954064,162.94530776636043,CUST_9886,Cold Call,Small,40.0,11,4,2023,Wednesday
2023-11-08,David Wilson,Gadget Y,Software,3,673.9298114466369,2021.7894343399107,203.9471458478873,1213.0736606039463,808.7157737359644,CUST_3463,Trade Show,Small,40.0,11,4,2023,Wednesday
2023-11-08,Bob Smith,Gadget X,Services,2,494.36130971209343,988.7226194241869,135.96462359622114,593.233571654512,395.4890477696748,CUST_5896,Cold Call,Small,40.00000000000001,11,4,2023,Wednesday
2023-11-08,Bob Smith,Widget A,Hardware,2,316.0719593722643,632.1439187445286,75.40801213724603,379.2863512467172,252.85756749781143,CUST_3163,Social Media,Small,40.0,11,4,2023,Wednesday
2023-11-08,Bob Smith,Gadget X,Services,2,374.9164719124142,749.8329438248284,103.6306605322343,449.899766294897,299.93317752993136,CUST_1188,Website,Small,40.0,11,4,2023,Wednesday
2023-11-08,David Wilson,Gadget X,Services,2,501.8558741132303,1003.7117482264606,61.100053032093044,602.2270489358764,401.4846992905842,CUST_6683,Social Media,Small,40.0,11,4,2023,Wednesday
2023-11-08,Alice Johnson,Widget B,Electronics,1,177.3486997071573,177.3486997071573,11.12622165463227,106.40921982429437,70.93947988286293,CUST_2611,Social Media,Small,40.0,11,4,2023,Wednesday
2023-11-08,Eva Garcia,Gadget Y,Software,2,599.1540121071579,1198.3080242143158,145.7049970081798,718.9848145285895,479.3232096857263,CUST_5269,Website,Small,40.0,11,4,2023,Wednesday
2023-11-08,Bob Smith,Widget C,Electronics,1,359.4907758375115,359.4907758375115,44.9980177493731,215.6944655025069,143.7963103350046,CUST_1522,Referral,Small,40.0,11,4,2023,Wednesday
2023-11-08,Alice Johnson,Widget A,Software,3,275.5394883329858,826.6184649989574,50.536627846271,495.9710789993744,330.647385999583,CUST_2714,Cold Call,Medium,40.0,11,4,2023,Wednesday
2023-11-09,Carol Brown,Gadget X,Electronics,2,413.12470745808116,826.2494149161623,101.15664543212996,495.74964894969736,330.49976596646496,CUST_1671,Website,Large,40.0,11,4,2023,Thursday
2023-11-09,Alice Johnson,Widget A,Electronics,1,235.13414474992183,235.13414474992183,14.317483498312674,141.0804868499531,94.05365789996873,CUST_7978,Trade Show,Small,40.0,11,4,2023,Thursday
